,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8
2021-09-05 08:20:00,2.371,0.547,0.16699999999999998,0.545,1.209,0.45,3.492,1.043
2021-09-05 08:30:00,2.372,0.5479999999999999,0.16699999999999998,0.545,1.209,0.451,3.4930000000000003,1.043
2021-09-05 08:40:00,2.372,0.545,0.16899999999999998,0.545,1.2109999999999999,0.451,3.4960000000000004,1.043
2021-09-05 08:50:00,2.372,0.546,0.16899999999999998,0.544,1.2109999999999999,0.452,3.4960000000000004,1.043
2021-09-05 09:00:00,2.373,0.546,0.172,0.542,1.2109999999999999,0.452,3.4939999999999998,1.043
2021-09-05 09:10:00,2.373,0.546,0.175,0.54,1.2109999999999999,0.452,3.495,1.043
2021-09-05 09:20:00,2.372,0.545,0.177,0.539,1.21,0.452,3.4939999999999998,1.042
2021-09-05 09:30:00,2.372,0.544,0.179,0.5379999999999999,1.21,0.452,3.4939999999999998,1.041
2021-09-05 09:40:00,2.371,0.5429999999999999,0.182,0.535,1.208,0.451,3.4930000000000003,1.04
2021-09-05 09:50:00,2.369,0.5429999999999999,0.183,0.5329999999999999,1.206,0.449,3.492,1.038
2021-09-05 10:00:00,2.369,0.5429999999999999,0.185,0.529,1.205,0.44799999999999995,3.489,1.037
2021-09-05 10:10:00,2.369,0.542,0.185,0.526,1.204,0.44799999999999995,3.489,1.035
2021-09-05 10:20:00,2.367,0.542,0.185,0.523,1.203,0.44799999999999995,3.488,1.034
2021-09-05 10:30:00,2.366,0.54,0.185,0.522,1.2009999999999998,0.446,3.487,1.032
2021-09-05 10:40:00,2.365,0.539,0.185,0.519,1.2,0.446,3.485,1.031
2021-09-05 10:50:00,2.363,0.5379999999999999,0.184,0.518,1.2,0.444,3.485,1.03
2021-09-05 11:00:00,2.362,0.536,0.184,0.516,1.197,0.44299999999999995,3.484,1.028
2021-09-05 11:10:00,2.3609999999999998,0.535,0.18100000000000002,0.514,1.196,0.442,3.4819999999999998,1.025
2021-09-05 11:20:00,2.359,0.534,0.179,0.509,1.195,0.44,3.48,1.023
2021-09-05 11:30:00,2.356,0.532,0.17600000000000002,0.505,1.192,0.43799999999999994,3.4789999999999996,1.021
2021-09-05 11:40:00,2.355,0.532,0.175,0.502,1.1909999999999998,0.435,3.477,1.0190000000000001
2021-09-05 11:50:00,2.353,0.531,0.17300000000000001,0.5,1.189,0.433,3.4739999999999998,1.016
2021-09-05 12:00:00,2.352,0.531,0.17,0.498,1.187,0.431,3.472,1.015
2021-09-05 12:10:00,2.35,0.53,0.165,0.496,1.186,0.431,3.471,1.013
2021-09-05 12:20:00,2.347,0.528,0.162,0.493,1.183,0.428,3.467,1.01
2021-09-05 12:30:00,2.344,0.527,0.159,0.489,1.182,0.426,3.467,1.0070000000000001
2021-09-05 12:40:00,2.343,0.525,0.156,0.488,1.179,0.425,3.465,1.006
2021-09-05 12:50:00,2.342,0.525,0.153,0.483,1.178,0.42200000000000004,3.4619999999999997,1.002
2021-09-05 13:00:00,2.34,0.524,0.151,0.479,1.175,0.419,3.46,1.0
2021-09-05 13:10:00,2.3369999999999997,0.521,0.14800000000000002,0.475,1.173,0.41700000000000004,3.458,0.998
2021-09-05 13:20:00,2.335,0.519,0.14400000000000002,0.47200000000000003,1.172,0.415,3.4560000000000004,0.997
2021-09-05 13:30:00,2.334,0.519,0.146,0.469,1.169,0.414,3.4530000000000003,0.9940000000000001
2021-09-05 13:40:00,2.332,0.518,0.138,0.465,1.168,0.413,3.4530000000000003,0.991
2021-09-05 13:50:00,2.329,0.515,0.13699999999999998,0.46299999999999997,1.167,0.41100000000000003,3.452,0.99
2021-09-05 14:00:00,2.327,0.515,0.132,0.461,1.163,0.409,3.45,0.987
2021-09-05 14:10:00,2.326,0.512,0.132,0.45799999999999996,1.161,0.408,3.449,0.985
2021-09-05 14:20:00,2.324,0.511,0.128,0.455,1.158,0.406,3.447,0.983
2021-09-05 14:30:00,2.322,0.509,0.126,0.452,1.157,0.40399999999999997,3.445,0.98
2021-09-05 14:40:00,2.32,0.509,0.124,0.451,1.155,0.402,3.444,0.9790000000000001
2021-09-05 14:50:00,2.32,0.508,0.12300000000000001,0.451,1.1540000000000001,0.402,3.4419999999999997,0.978
2021-09-05 15:00:00,2.32,0.507,0.11900000000000001,0.44799999999999995,1.1540000000000001,0.401,3.4419999999999997,0.975
2021-09-05 15:10:00,2.318,0.505,0.11800000000000001,0.446,1.153,0.39899999999999997,3.4410000000000003,0.9740000000000001
2021-09-05 15:20:00,2.319,0.505,0.11599999999999999,0.445,1.1520000000000001,0.39799999999999996,3.4389999999999996,0.973
2021-09-05 15:30:00,2.3169999999999997,0.503,0.11599999999999999,0.442,1.15,0.397,3.438,0.973
2021-09-05 15:40:00,2.318,0.499,0.115,0.441,1.15,0.397,3.4389999999999996,0.972
2021-09-05 15:50:00,2.3169999999999997,0.49700000000000005,0.114,0.44,1.15,0.39799999999999996,3.438,0.971
2021-09-05 16:00:00,2.3169999999999997,0.499,0.11199999999999999,0.44,1.149,0.39799999999999996,3.438,0.97
2021-09-05 16:10:00,2.316,0.499,0.114,0.441,1.15,0.39899999999999997,3.4389999999999996,0.97
2021-09-05 16:20:00,2.316,0.49700000000000005,0.115,0.442,1.15,0.39799999999999996,3.44,0.972
2021-09-05 16:30:00,2.3169999999999997,0.499,0.115,0.441,1.1520000000000001,0.4,3.4419999999999997,0.973
2021-09-05 16:40:00,2.319,0.501,0.114,0.442,1.151,0.401,3.4410000000000003,0.972
2021-09-05 16:50:00,2.3209999999999997,0.5,0.11599999999999999,0.444,1.1540000000000001,0.40299999999999997,3.444,0.9740000000000001
2021-09-05 17:00:00,2.3209999999999997,0.502,0.11699999999999999,0.445,1.1540000000000001,0.40399999999999997,3.445,0.975
2021-09-05 17:10:00,2.324,0.503,0.12,0.446,1.156,0.405,3.447,0.975
2021-09-05 17:20:00,2.325,0.503,0.11800000000000001,0.447,1.158,0.40700000000000003,3.448,0.975
2021-09-05 17:30:00,2.325,0.503,0.11800000000000001,0.44799999999999995,1.157,0.409,3.449,0.976
2021-09-05 17:40:00,2.326,0.503,0.11800000000000001,0.446,1.158,0.409,3.449,0.976
2021-09-05 17:50:00,2.327,0.502,0.11699999999999999,0.446,1.158,0.409,3.449,0.976
2021-09-05 18:00:00,2.3280000000000003,0.502,0.11699999999999999,0.447,1.158,0.41,3.45,0.976
2021-09-05 18:10:00,2.33,0.503,0.11900000000000001,0.44799999999999995,1.16,0.41100000000000003,3.451,0.976
2021-09-05 18:20:00,2.331,0.503,0.11800000000000001,0.44799999999999995,1.161,0.413,3.4530000000000003,0.977
2021-09-05 18:30:00,2.333,0.504,0.11900000000000001,0.44799999999999995,1.162,0.414,3.4539999999999997,0.978
2021-09-05 18:40:00,2.335,0.506,0.12,0.449,1.1640000000000001,0.415,3.455,0.9790000000000001
2021-09-05 18:50:00,2.336,0.507,0.121,0.45,1.165,0.41700000000000004,3.455,0.9790000000000001
2021-09-05 19:00:00,2.338,0.509,0.122,0.451,1.167,0.419,3.458,0.981
2021-09-05 19:10:00,2.3409999999999997,0.511,0.12300000000000001,0.451,1.168,0.42100000000000004,3.458,0.982
2021-09-05 19:20:00,2.3409999999999997,0.513,0.124,0.452,1.169,0.423,3.4610000000000003,0.983
2021-09-05 19:30:00,2.344,0.514,0.126,0.45299999999999996,1.17,0.425,3.4619999999999997,0.9840000000000001
2021-09-05 19:40:00,2.346,0.516,0.127,0.455,1.173,0.42700000000000005,3.463,0.986
2021-09-05 19:50:00,2.349,0.518,0.128,0.455,1.173,0.428,3.465,0.987
2021-09-05 20:00:00,2.35,0.519,0.129,0.456,1.1740000000000002,0.43,3.467,0.987
2021-09-05 20:10:00,2.352,0.52,0.132,0.457,1.176,0.431,3.467,0.988
2021-09-05 20:20:00,2.352,0.521,0.131,0.457,1.177,0.43200000000000005,3.468,0.988
2021-09-05 20:30:00,2.354,0.522,0.134,0.45799999999999996,1.179,0.435,3.47,0.99
2021-09-05 20:40:00,2.355,0.523,0.14,0.45799999999999996,1.179,0.435,3.47,0.99
2021-09-05 20:50:00,2.355,0.524,0.147,0.457,1.179,0.435,3.47,0.99
2021-09-05 21:00:00,2.356,0.524,0.162,0.457,1.179,0.435,3.471,0.99
2021-09-05 21:10:00,2.356,0.525,0.18600000000000003,0.457,1.179,0.435,3.471,0.9890000000000001
2021-09-05 21:20:00,2.356,0.526,0.22,0.456,1.179,0.436,3.471,0.9890000000000001
2021-09-05 21:30:00,2.356,0.526,0.267,0.456,1.179,0.436,3.471,0.9890000000000001
2021-09-05 21:40:00,2.356,0.526,0.326,0.456,1.18,0.436,3.472,0.988
2021-09-05 21:50:00,2.3569999999999998,0.526,0.387,0.45399999999999996,1.18,0.43799999999999994,3.472,0.988
2021-09-05 22:00:00,2.358,0.526,0.445,0.455,1.179,0.43799999999999994,3.4730000000000003,0.988
2021-09-05 22:10:00,2.358,0.525,0.498,0.455,1.18,0.43799999999999994,3.4730000000000003,0.988
2021-09-05 22:20:00,2.359,0.526,0.546,0.45299999999999996,1.179,0.43799999999999994,3.472,0.987
2021-09-05 22:30:00,2.359,0.526,0.588,0.45299999999999996,1.18,0.43799999999999994,3.4730000000000003,0.987
2021-09-05 22:40:00,2.359,0.526,0.623,0.451,1.181,0.43799999999999994,3.4730000000000003,0.986
2021-09-05 22:50:00,2.36,0.527,0.6509999999999999,0.451,1.18,0.43799999999999994,3.4739999999999998,0.987
2021-09-05 23:00:00,2.36,0.528,0.669,0.45,1.181,0.43799999999999994,3.4730000000000003,0.987
2021-09-05 23:10:00,2.36,0.527,0.6759999999999999,0.449,1.18,0.43799999999999994,3.4730000000000003,0.986
2021-09-05 23:20:00,2.359,0.527,0.6729999999999999,0.44799999999999995,1.179,0.43799999999999994,3.4730000000000003,0.985
2021-09-05 23:30:00,2.359,0.526,0.66,0.447,1.179,0.439,3.4730000000000003,0.985
2021-09-05 23:40:00,2.359,0.526,0.642,0.447,1.179,0.43799999999999994,3.4730000000000003,0.9840000000000001
2021-09-05 23:50:00,2.358,0.526,0.624,0.446,1.178,0.43799999999999994,3.471,0.983
2021-09-06 00:00:00,2.358,0.526,0.604,0.444,1.178,0.43799999999999994,3.472,0.983
2021-09-06 00:10:00,2.358,0.526,0.585,0.444,1.178,0.43799999999999994,3.4730000000000003,0.982
2021-09-06 00:20:00,2.358,0.525,0.5660000000000001,0.44299999999999995,1.178,0.439,3.472,0.981
2021-09-06 00:30:00,2.359,0.525,0.547,0.441,1.178,0.43799999999999994,3.472,0.98
2021-09-06 00:40:00,2.3569999999999998,0.525,0.527,0.439,1.177,0.436,3.472,0.978
2021-09-06 00:50:00,2.3569999999999998,0.524,0.508,0.43700000000000006,1.1740000000000002,0.436,3.469,0.978
2021-09-06 01:00:00,2.356,0.523,0.489,0.435,1.173,0.436,3.469,0.976
2021-09-06 01:10:00,2.355,0.523,0.47100000000000003,0.434,1.173,0.433,3.468,0.975
2021-09-06 01:20:00,2.353,0.522,0.452,0.43200000000000005,1.172,0.434,3.467,0.9740000000000001
2021-09-06 01:30:00,2.354,0.52,0.434,0.431,1.171,0.433,3.467,0.972
2021-09-06 01:40:00,2.353,0.519,0.41600000000000004,0.429,1.17,0.43200000000000005,3.467,0.97
2021-09-06 01:50:00,2.352,0.519,0.4,0.426,1.17,0.431,3.465,0.97
2021-09-06 02:00:00,2.352,0.519,0.38299999999999995,0.425,1.168,0.431,3.464,0.9690000000000001
2021-09-06 02:10:00,2.35,0.519,0.36700000000000005,0.424,1.167,0.43,3.464,0.9670000000000001
2021-09-06 02:20:00,2.351,0.517,0.353,0.423,1.167,0.43,3.4619999999999997,0.966
2021-09-06 02:30:00,2.3480000000000003,0.517,0.33799999999999997,0.42100000000000004,1.167,0.43,3.4619999999999997,0.965
2021-09-06 02:40:00,2.3480000000000003,0.515,0.32299999999999995,0.419,1.165,0.429,3.4610000000000003,0.963
2021-09-06 02:50:00,2.3480000000000003,0.516,0.31,0.41700000000000004,1.1640000000000001,0.428,3.4610000000000003,0.9620000000000001
2021-09-06 03:00:00,2.3480000000000003,0.513,0.295,0.414,1.162,0.428,3.458,0.9590000000000001
2021-09-06 03:10:00,2.346,0.511,0.28300000000000003,0.41200000000000003,1.161,0.426,3.458,0.958
2021-09-06 03:20:00,2.345,0.511,0.271,0.41,1.16,0.425,3.457,0.9570000000000001
2021-09-06 03:30:00,2.342,0.51,0.26,0.41,1.159,0.425,3.457,0.956
2021-09-06 03:40:00,2.343,0.511,0.251,0.409,1.16,0.425,3.455,0.9570000000000001
2021-09-06 03:50:00,2.343,0.511,0.24100000000000002,0.409,1.16,0.42700000000000005,3.457,0.956
2021-09-06 04:00:00,2.342,0.512,0.233,0.408,1.159,0.42700000000000005,3.458,0.955
2021-09-06 04:10:00,2.342,0.513,0.225,0.40700000000000003,1.16,0.42700000000000005,3.457,0.9570000000000001
2021-09-06 04:20:00,2.343,0.513,0.217,0.40700000000000003,1.161,0.42700000000000005,3.4589999999999996,0.956
2021-09-06 04:30:00,2.344,0.514,0.21,0.40399999999999997,1.161,0.42700000000000005,3.457,0.955
2021-09-06 04:40:00,2.345,0.514,0.204,0.405,1.161,0.428,3.458,0.9540000000000001
2021-09-06 04:50:00,2.346,0.515,0.198,0.405,1.162,0.429,3.4589999999999996,0.956
2021-09-06 05:00:00,2.347,0.515,0.191,0.40399999999999997,1.162,0.429,3.4589999999999996,0.955
2021-09-06 05:10:00,2.346,0.516,0.18600000000000003,0.40399999999999997,1.162,0.429,3.4589999999999996,0.9540000000000001
2021-09-06 05:20:00,2.347,0.516,0.182,0.402,1.162,0.43,3.46,0.955
2021-09-06 05:30:00,2.3480000000000003,0.517,0.17800000000000002,0.40299999999999997,1.1640000000000001,0.43200000000000005,3.463,0.956
2021-09-06 05:40:00,2.3480000000000003,0.518,0.174,0.40299999999999997,1.1640000000000001,0.435,3.4619999999999997,0.9570000000000001
2021-09-06 05:50:00,2.3480000000000003,0.52,0.172,0.40399999999999997,1.166,0.436,3.464,0.958
2021-09-06 06:00:00,2.35,0.521,0.168,0.406,1.167,0.43700000000000006,3.467,0.9590000000000001
2021-09-06 06:10:00,2.352,0.524,0.16699999999999998,0.406,1.169,0.43700000000000006,3.467,0.96
2021-09-06 06:20:00,2.354,0.525,0.165,0.406,1.17,0.439,3.468,0.9620000000000001
2021-09-06 06:30:00,2.356,0.526,0.161,0.406,1.172,0.441,3.47,0.961
2021-09-06 06:40:00,2.3569999999999998,0.528,0.16,0.40700000000000003,1.173,0.442,3.471,0.9620000000000001
2021-09-06 06:50:00,2.36,0.53,0.159,0.40700000000000003,1.1740000000000002,0.44299999999999995,3.4730000000000003,0.9640000000000001
2021-09-06 07:00:00,2.36,0.529,0.156,0.408,1.175,0.446,3.4739999999999998,0.9640000000000001
2021-09-06 07:10:00,2.362,0.531,0.155,0.40700000000000003,1.176,0.447,3.4730000000000003,0.965
2021-09-06 07:20:00,2.3609999999999998,0.5329999999999999,0.155,0.40700000000000003,1.177,0.44799999999999995,3.475,0.965
2021-09-06 07:30:00,2.363,0.535,0.154,0.40700000000000003,1.178,0.449,3.478,0.9670000000000001
2021-09-06 07:40:00,2.362,0.535,0.152,0.40700000000000003,1.178,0.449,3.478,0.9670000000000001
2021-09-06 07:50:00,2.364,0.537,0.151,0.408,1.179,0.45,3.4789999999999996,0.9670000000000001
2021-09-06 08:00:00,2.364,0.537,0.151,0.40700000000000003,1.18,0.451,3.48,0.968
2021-09-06 08:10:00,2.365,0.5379999999999999,0.149,0.40700000000000003,1.182,0.45399999999999996,3.4810000000000003,0.9690000000000001
2021-09-06 08:20:00,2.367,0.54,0.14800000000000002,0.406,1.183,0.455,3.48,0.9690000000000001
2021-09-06 08:30:00,2.3680000000000003,0.5429999999999999,0.147,0.406,1.182,0.455,3.4819999999999998,0.9690000000000001
2021-09-06 08:40:00,2.369,0.544,0.146,0.405,1.182,0.455,3.4810000000000003,0.97
2021-09-06 08:50:00,2.369,0.546,0.147,0.40399999999999997,1.183,0.455,3.48,0.97
2021-09-06 09:00:00,2.369,0.545,0.14800000000000002,0.402,1.183,0.456,3.48,0.97
2021-09-06 09:10:00,2.371,0.544,0.149,0.402,1.183,0.455,3.4810000000000003,0.9690000000000001
2021-09-06 09:20:00,2.371,0.546,0.154,0.401,1.182,0.456,3.4810000000000003,0.9690000000000001
2021-09-06 09:30:00,2.371,0.547,0.158,0.39899999999999997,1.183,0.455,3.4810000000000003,0.9690000000000001
2021-09-06 09:40:00,2.371,0.545,0.165,0.397,1.182,0.456,3.4810000000000003,0.9670000000000001
2021-09-06 09:50:00,2.371,0.546,0.17,0.397,1.182,0.456,3.483,0.9690000000000001
2021-09-06 10:00:00,2.371,0.547,0.175,0.39399999999999996,1.182,0.457,3.4810000000000003,0.968
2021-09-06 10:10:00,2.371,0.547,0.18,0.39299999999999996,1.182,0.456,3.48,0.968
2021-09-06 10:20:00,2.37,0.546,0.187,0.392,1.182,0.456,3.48,0.9690000000000001
2021-09-06 10:30:00,2.369,0.547,0.192,0.39,1.182,0.455,3.48,0.968
2021-09-06 10:40:00,2.3680000000000003,0.547,0.196,0.39,1.182,0.45399999999999996,3.4789999999999996,0.968
2021-09-06 10:50:00,2.3680000000000003,0.546,0.2,0.389,1.18,0.45299999999999996,3.4789999999999996,0.9670000000000001
2021-09-06 11:00:00,2.3680000000000003,0.544,0.198,0.387,1.179,0.45299999999999996,3.4789999999999996,0.9640000000000001
2021-09-06 11:10:00,2.365,0.5429999999999999,0.196,0.384,1.178,0.452,3.4760000000000004,0.9620000000000001
2021-09-06 11:20:00,2.363,0.541,0.195,0.381,1.177,0.44799999999999995,3.475,0.961
2021-09-06 11:30:00,2.3609999999999998,0.539,0.19399999999999998,0.37799999999999995,1.175,0.447,3.4739999999999998,0.96
2021-09-06 11:40:00,2.36,0.5379999999999999,0.19,0.376,1.1740000000000002,0.444,3.471,0.958
2021-09-06 11:50:00,2.358,0.54,0.188,0.373,1.172,0.444,3.47,0.955
2021-09-06 12:00:00,2.356,0.539,0.183,0.373,1.169,0.44299999999999995,3.468,0.9540000000000001
2021-09-06 12:10:00,2.355,0.5379999999999999,0.18,0.37200000000000005,1.168,0.441,3.467,0.9520000000000001
2021-09-06 12:20:00,2.354,0.537,0.17600000000000002,0.36700000000000005,1.167,0.439,3.465,0.95
2021-09-06 12:30:00,2.353,0.536,0.17300000000000001,0.365,1.165,0.43799999999999994,3.465,0.9490000000000001
2021-09-06 12:40:00,2.351,0.536,0.16899999999999998,0.363,1.1640000000000001,0.436,3.4619999999999997,0.946
2021-09-06 12:50:00,2.349,0.535,0.165,0.363,1.163,0.435,3.4619999999999997,0.945
2021-09-06 13:00:00,2.347,0.534,0.161,0.36,1.162,0.43200000000000005,3.4610000000000003,0.945
2021-09-06 13:10:00,2.345,0.534,0.161,0.358,1.16,0.431,3.458,0.9420000000000001
2021-09-06 13:20:00,2.344,0.532,0.154,0.355,1.159,0.43,3.457,0.941
2021-09-06 13:30:00,2.342,0.53,0.149,0.35100000000000003,1.157,0.429,3.455,0.9390000000000001
2021-09-06 13:40:00,2.34,0.528,0.14300000000000002,0.348,1.1540000000000001,0.42700000000000005,3.4539999999999997,0.9359999999999999
2021-09-06 13:50:00,2.34,0.526,0.14,0.345,1.1540000000000001,0.426,3.4530000000000003,0.9359999999999999
2021-09-06 14:00:00,2.338,0.525,0.141,0.34299999999999997,1.1520000000000001,0.424,3.45,0.9329999999999999
2021-09-06 14:10:00,2.336,0.523,0.132,0.34,1.15,0.42200000000000004,3.45,0.9309999999999999
2021-09-06 14:20:00,2.336,0.522,0.131,0.337,1.147,0.42,3.448,0.929
2021-09-06 14:30:00,2.334,0.521,0.125,0.335,1.146,0.41700000000000004,3.445,0.9259999999999999
2021-09-06 14:40:00,2.335,0.519,0.122,0.33299999999999996,1.145,0.41700000000000004,3.444,0.925
2021-09-06 14:50:00,2.334,0.519,0.12300000000000001,0.332,1.143,0.41600000000000004,3.445,0.922
2021-09-06 15:00:00,2.334,0.519,0.121,0.331,1.143,0.41600000000000004,3.445,0.9229999999999999
2021-09-06 15:10:00,2.333,0.52,0.11699999999999999,0.331,1.1420000000000001,0.415,3.443,0.922
2021-09-06 15:20:00,2.333,0.52,0.12,0.32899999999999996,1.1420000000000001,0.41600000000000004,3.444,0.9209999999999999
2021-09-06 15:30:00,2.332,0.52,0.11599999999999999,0.32799999999999996,1.141,0.41600000000000004,3.443,0.9209999999999999
2021-09-06 15:40:00,2.333,0.518,0.114,0.32899999999999996,1.1420000000000001,0.41700000000000004,3.444,0.9209999999999999
2021-09-06 15:50:00,2.333,0.515,0.11599999999999999,0.33,1.1420000000000001,0.418,3.445,0.922
2021-09-06 16:00:00,2.335,0.518,0.11599999999999999,0.32899999999999996,1.145,0.42,3.445,0.924
2021-09-06 16:10:00,2.336,0.519,0.11599999999999999,0.32899999999999996,1.1440000000000001,0.419,3.445,0.924
2021-09-06 16:20:00,2.336,0.518,0.113,0.32899999999999996,1.1440000000000001,0.42100000000000004,3.447,0.9229999999999999
2021-09-06 16:30:00,2.336,0.519,0.111,0.32899999999999996,1.143,0.42100000000000004,3.446,0.922
2021-09-06 16:40:00,2.3369999999999997,0.519,0.111,0.32799999999999996,1.1440000000000001,0.42200000000000004,3.447,0.922
2021-09-06 16:50:00,2.338,0.519,0.113,0.32899999999999996,1.145,0.423,3.447,0.924
2021-09-06 17:00:00,2.338,0.522,0.11199999999999999,0.33,1.145,0.425,3.449,0.9229999999999999
2021-09-06 17:10:00,2.338,0.519,0.113,0.33,1.145,0.426,3.449,0.9229999999999999
2021-09-06 17:20:00,2.338,0.519,0.11199999999999999,0.331,1.146,0.426,3.45,0.9229999999999999
2021-09-06 17:30:00,2.34,0.52,0.111,0.331,1.147,0.425,3.45,0.924
2021-09-06 17:40:00,2.34,0.521,0.11199999999999999,0.331,1.147,0.42700000000000005,3.451,0.924
2021-09-06 17:50:00,2.342,0.521,0.111,0.331,1.147,0.42700000000000005,3.45,0.924
2021-09-06 18:00:00,2.343,0.522,0.11199999999999999,0.332,1.149,0.429,3.4530000000000003,0.925
2021-09-06 18:10:00,2.344,0.522,0.114,0.33399999999999996,1.15,0.431,3.4539999999999997,0.9259999999999999
2021-09-06 18:20:00,2.344,0.523,0.114,0.335,1.1520000000000001,0.43200000000000005,3.457,0.9279999999999999
2021-09-06 18:30:00,2.345,0.525,0.115,0.336,1.153,0.433,3.457,0.9279999999999999
2021-09-06 18:40:00,2.349,0.527,0.11699999999999999,0.337,1.155,0.434,3.46,0.93
2021-09-06 18:50:00,2.352,0.528,0.11699999999999999,0.33899999999999997,1.156,0.43700000000000006,3.4610000000000003,0.9309999999999999
2021-09-06 19:00:00,2.353,0.53,0.11699999999999999,0.33899999999999997,1.158,0.439,3.4619999999999997,0.932
2021-09-06 19:10:00,2.354,0.532,0.11800000000000001,0.34,1.159,0.44,3.463,0.9329999999999999
2021-09-06 19:20:00,2.356,0.534,0.11900000000000001,0.341,1.16,0.441,3.465,0.934
2021-09-06 19:30:00,2.358,0.536,0.12,0.34299999999999997,1.161,0.44299999999999995,3.466,0.935
2021-09-06 19:40:00,2.358,0.536,0.121,0.344,1.162,0.444,3.469,0.935
2021-09-06 19:50:00,2.36,0.539,0.122,0.34299999999999997,1.1640000000000001,0.444,3.469,0.937
2021-09-06 20:00:00,2.3609999999999998,0.541,0.124,0.345,1.165,0.445,3.469,0.938
2021-09-06 20:10:00,2.363,0.542,0.125,0.34600000000000003,1.167,0.447,3.471,0.9390000000000001
2021-09-06 20:20:00,2.364,0.544,0.124,0.34600000000000003,1.167,0.44799999999999995,3.471,0.9390000000000001
2021-09-06 20:30:00,2.364,0.5429999999999999,0.124,0.34600000000000003,1.167,0.449,3.472,0.941
2021-09-06 20:40:00,2.365,0.5429999999999999,0.125,0.34600000000000003,1.167,0.45,3.4730000000000003,0.9390000000000001
2021-09-06 20:50:00,2.366,0.544,0.126,0.34600000000000003,1.168,0.45,3.4730000000000003,0.94
2021-09-06 21:00:00,2.366,0.544,0.127,0.345,1.168,0.45,3.4730000000000003,0.94
2021-09-06 21:10:00,2.366,0.544,0.132,0.345,1.168,0.451,3.4730000000000003,0.94
2021-09-06 21:20:00,2.3680000000000003,0.545,0.14,0.34600000000000003,1.168,0.452,3.4739999999999998,0.941
2021-09-06 21:30:00,2.367,0.545,0.151,0.345,1.168,0.452,3.4730000000000003,0.94
2021-09-06 21:40:00,2.367,0.5429999999999999,0.172,0.345,1.168,0.452,3.472,0.9390000000000001
2021-09-06 21:50:00,2.3680000000000003,0.5429999999999999,0.204,0.344,1.167,0.452,3.472,0.937
2021-09-06 22:00:00,2.365,0.541,0.253,0.342,1.166,0.451,3.471,0.937
2021-09-06 22:10:00,2.366,0.541,0.315,0.341,1.165,0.451,3.471,0.9359999999999999
2021-09-06 22:20:00,2.366,0.541,0.376,0.341,1.165,0.452,3.472,0.9359999999999999
2021-09-06 22:30:00,2.366,0.541,0.43700000000000006,0.341,1.165,0.452,3.471,0.934
2021-09-06 22:40:00,2.366,0.54,0.494,0.34,1.1640000000000001,0.452,3.471,0.934
2021-09-06 22:50:00,2.365,0.54,0.547,0.33799999999999997,1.1640000000000001,0.45399999999999996,3.47,0.934
2021-09-06 23:00:00,2.364,0.539,0.595,0.34,1.1640000000000001,0.456,3.469,0.9329999999999999
2021-09-06 23:10:00,2.365,0.5379999999999999,0.635,0.33799999999999997,1.1640000000000001,0.456,3.467,0.932
2021-09-06 23:20:00,2.365,0.5379999999999999,0.6709999999999999,0.337,1.163,0.457,3.468,0.93
2021-09-06 23:30:00,2.364,0.5379999999999999,0.7,0.337,1.163,0.45799999999999996,3.469,0.9309999999999999
2021-09-06 23:40:00,2.364,0.5379999999999999,0.715,0.335,1.163,0.46,3.468,0.93
2021-09-06 23:50:00,2.362,0.5379999999999999,0.7170000000000001,0.33399999999999996,1.162,0.46,3.468,0.929
2021-09-07 00:00:00,2.3609999999999998,0.536,0.706,0.331,1.161,0.46,3.467,0.9279999999999999
2021-09-07 00:10:00,2.3609999999999998,0.535,0.691,0.33,1.16,0.46,3.466,0.927
2021-09-07 00:20:00,2.3609999999999998,0.534,0.669,0.32799999999999996,1.159,0.46,3.463,0.925
2021-09-07 00:30:00,2.3609999999999998,0.5329999999999999,0.645,0.327,1.158,0.45899999999999996,3.463,0.924
2021-09-07 00:40:00,2.36,0.532,0.623,0.32799999999999996,1.158,0.46,3.463,0.922
2021-09-07 00:50:00,2.359,0.531,0.602,0.327,1.158,0.45899999999999996,3.4619999999999997,0.9209999999999999
2021-09-07 01:00:00,2.3569999999999998,0.53,0.58,0.326,1.156,0.45799999999999996,3.4610000000000003,0.9209999999999999
2021-09-07 01:10:00,2.3569999999999998,0.528,0.5589999999999999,0.325,1.155,0.45899999999999996,3.46,0.92
2021-09-07 01:20:00,2.3569999999999998,0.528,0.5379999999999999,0.32299999999999995,1.155,0.45899999999999996,3.46,0.917
2021-09-07 01:30:00,2.3569999999999998,0.526,0.517,0.321,1.1540000000000001,0.45899999999999996,3.46,0.917
2021-09-07 01:40:00,2.356,0.525,0.496,0.322,1.153,0.45799999999999996,3.458,0.9159999999999999
2021-09-07 01:50:00,2.356,0.525,0.47700000000000004,0.32,1.153,0.457,3.457,0.915
2021-09-07 02:00:00,2.354,0.524,0.457,0.319,1.1520000000000001,0.456,3.4560000000000004,0.914
2021-09-07 02:10:00,2.353,0.523,0.439,0.317,1.151,0.456,3.4539999999999997,0.912
2021-09-07 02:20:00,2.352,0.522,0.42,0.316,1.15,0.455,3.4530000000000003,0.9109999999999999
2021-09-07 02:30:00,2.352,0.522,0.40299999999999997,0.315,1.149,0.455,3.4530000000000003,0.9109999999999999
